,Non-401k Financial Assets,Net Financial Assets,Total Wealth,Age,Income,Family Size,Education,Has Defined Benefit Pension,Is Married,Is Two Earner Household,Eligible for 401K,Has 401K,Has IRA,Owns Home
7035,300.0,5980.0,74480.0,27.0,31893.0,3.0,14.0,N,Y,N,Y,Y,N,Y
7036,2350.0,-998.0,502.0,28.0,9042.0,1.0,17.0,Y,N,N,Y,Y,N,N
7037,1100.0,1900.0,1900.0,49.0,36642.0,6.0,12.0,N,Y,N,Y,Y,N,Y
7038,25500.0,94000.0,155500.0,44.0,109095.0,4.0,17.0,N,Y,Y,Y,Y,N,Y
7039,1707.0,1407.0,26407.0,51.0,76263.0,6.0,12.0,Y,Y,Y,Y,N,N,Y
7040,25271.0,39271.0,189771.0,54.0,36012.0,1.0,12.0,N,N,N,Y,Y,Y,Y
7041,44680.0,93280.0,149280.0,54.0,61194.0,4.0,13.0,Y,Y,Y,Y,N,Y,Y
7042,0.0,40000.0,42500.0,48.0,48276.0,1.0,16.0,N,N,N,Y,Y,Y,N
7043,2070.0,-20930.0,17070.0,27.0,39255.0,3.0,17.0,N,Y,Y,Y,N,N,Y
7044,2600.0,4600.0,5100.0,59.0,14292.0,1.0,12.0,Y,N,N,Y,Y,N,N
7045,200.0,200.0,1700.0,45.0,14625.0,1.0,12.0,N,N,N,Y,N,N,N
7046,52770.0,-283356.0,-155756.0,44.0,155415.0,3.0,18.0,N,Y,Y,Y,Y,Y,Y
7047,4460.0,9020.0,99020.0,56.0,46911.0,4.0,12.0,Y,Y,Y,Y,N,Y,Y
7048,6100.0,4500.0,16500.0,46.0,49692.0,3.0,12.0,N,Y,Y,Y,Y,N,Y
7049,500.0,-2000.0,-2000.0,41.0,19527.0,5.0,11.0,N,Y,N,Y,Y,N,N
7050,1500.0,-2500.0,0.0,31.0,26925.0,1.0,12.0,N,N,N,Y,Y,N,N
7051,110548.0,159248.0,247248.0,55.0,53910.0,3.0,16.0,Y,Y,N,Y,Y,Y,Y
7052,13.0,5513.0,5513.0,33.0,29325.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7053,37025.0,35025.0,39025.0,32.0,73500.0,4.0,14.0,N,Y,Y,Y,N,N,N
7054,800.0,600.0,600.0,48.0,19152.0,2.0,12.0,Y,N,N,Y,N,N,N
7055,0.0,-1400.0,-1400.0,33.0,35700.0,6.0,10.0,N,Y,Y,Y,N,N,N
7056,20550.0,26550.0,63474.0,39.0,30024.0,2.0,12.0,N,N,N,Y,Y,N,Y
7057,480.0,-21130.0,-19538.0,33.0,45300.0,3.0,12.0,Y,Y,Y,Y,N,N,N
7058,1500.0,-2000.0,59760.0,32.0,60150.0,4.0,13.0,N,Y,Y,Y,Y,N,Y
7059,101000.0,176000.0,321000.0,54.0,113013.0,2.0,14.0,N,Y,N,Y,Y,N,Y
7060,4598.0,123598.0,373598.0,47.0,110457.0,4.0,16.0,Y,Y,Y,Y,Y,Y,Y
7061,175.0,-125.0,2041.0,25.0,20169.0,1.0,12.0,N,N,N,Y,Y,N,N
7062,50740.0,65340.0,100340.0,42.0,61800.0,4.0,12.0,Y,Y,Y,Y,Y,Y,Y
7063,3600.0,4570.0,5570.0,32.0,8664.0,2.0,13.0,N,N,N,Y,Y,N,N
7064,38248.0,44007.0,70257.0,45.0,66300.0,4.0,17.0,Y,N,N,Y,Y,Y,Y
7065,364.0,-5736.0,-5598.0,26.0,13770.0,1.0,14.0,N,N,N,Y,Y,N,N
7066,8100.0,39400.0,61150.0,33.0,45846.0,5.0,18.0,N,Y,N,Y,Y,N,Y
7067,74448.0,184448.0,426119.0,64.0,72558.0,2.0,16.0,N,Y,N,Y,Y,Y,Y
7068,149.0,-1251.0,2749.0,44.0,21273.0,1.0,12.0,N,N,N,Y,N,N,Y
7069,5300.0,-10300.0,12700.0,37.0,59817.0,5.0,14.0,N,Y,Y,Y,N,N,Y
7070,650.0,-150.0,2850.0,40.0,46215.0,2.0,14.0,Y,Y,Y,Y,Y,N,N
7071,36500.0,39700.0,194700.0,41.0,85638.0,4.0,12.0,N,Y,N,Y,N,Y,Y
7072,64900.0,89150.0,219150.0,52.0,67059.0,5.0,12.0,N,Y,N,Y,Y,Y,Y
7073,63499.0,62899.0,278099.0,45.0,45012.0,3.0,12.0,N,Y,Y,Y,N,N,Y
7074,6250.0,45650.0,94150.0,42.0,52758.0,5.0,12.0,Y,Y,Y,Y,Y,N,Y
7075,3000.0,4700.0,4700.0,26.0,36492.0,4.0,12.0,N,Y,Y,Y,Y,Y,Y
7076,0.0,24500.0,24500.0,53.0,60741.0,3.0,12.0,N,Y,Y,Y,Y,N,N
7077,163000.0,239200.0,640700.0,40.0,75297.0,5.0,18.0,N,Y,N,Y,Y,Y,Y
7078,35459.0,47459.0,47959.0,51.0,33585.0,1.0,18.0,Y,N,N,Y,N,Y,N
7079,20500.0,20500.0,20500.0,34.0,79374.0,3.0,16.0,N,Y,Y,Y,N,N,Y
7080,549.0,-11.0,5739.0,42.0,5409.0,1.0,11.0,Y,N,N,Y,N,N,N
7081,27499.0,25299.0,496599.0,40.0,56778.0,4.0,14.0,N,Y,Y,Y,N,Y,Y
7082,400.0,-7100.0,-4100.0,38.0,35157.0,4.0,12.0,N,Y,N,Y,N,N,N
7083,100.0,-9680.0,6416.0,28.0,15450.0,2.0,16.0,Y,N,N,Y,Y,N,N
7084,2568.0,42568.0,76718.0,53.0,76686.0,2.0,12.0,N,Y,Y,Y,Y,N,Y
7085,15050.0,17966.0,44966.0,44.0,37620.0,2.0,12.0,N,Y,Y,Y,Y,Y,Y
7086,1512.0,-14160.0,-3485.0,37.0,37407.0,1.0,16.0,Y,N,N,Y,N,Y,N
7087,12400.0,12000.0,220000.0,59.0,47700.0,6.0,16.0,Y,Y,Y,Y,N,N,Y
7088,4100.0,7000.0,10700.0,29.0,37452.0,1.0,16.0,Y,N,N,Y,Y,N,N
7089,330000.0,401300.0,681300.0,43.0,58236.0,5.0,18.0,Y,Y,Y,Y,Y,Y,Y
7090,18598.0,19598.0,175598.0,42.0,37236.0,2.0,16.0,N,Y,Y,Y,Y,Y,Y
7091,54885.0,82152.0,177152.0,37.0,83274.0,4.0,16.0,N,Y,N,Y,Y,Y,Y
7092,63300.0,83900.0,181138.0,48.0,92991.0,5.0,18.0,Y,Y,Y,Y,Y,Y,Y
7093,12850.0,30650.0,64650.0,35.0,67767.0,4.0,16.0,N,Y,Y,Y,Y,N,Y
7094,322446.0,399946.0,549946.0,39.0,160701.0,6.0,12.0,N,Y,N,Y,Y,Y,Y
7095,380.0,1180.0,53280.0,37.0,37275.0,6.0,12.0,N,Y,Y,Y,Y,Y,Y
7096,5700.0,9600.0,62600.0,34.0,45912.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7097,150028.0,219948.0,819276.0,53.0,45447.0,2.0,12.0,N,Y,Y,Y,Y,Y,Y
7098,3000.0,8088.0,14988.0,55.0,28920.0,1.0,14.0,N,N,N,Y,Y,N,Y
7099,25499.0,22999.0,54999.0,40.0,37827.0,5.0,13.0,N,Y,Y,Y,Y,N,Y
7100,1710.0,4510.0,75010.0,39.0,38208.0,7.0,12.0,N,Y,Y,Y,Y,Y,Y
7101,1000.0,7000.0,16000.0,35.0,39327.0,1.0,12.0,Y,N,N,Y,Y,N,Y
7102,0.0,0.0,256000.0,57.0,40086.0,2.0,11.0,N,Y,Y,Y,N,N,Y
7103,800.0,-7400.0,-5508.0,36.0,9027.0,1.0,16.0,Y,N,N,Y,Y,N,N
7104,0.0,0.0,24000.0,39.0,24582.0,3.0,11.0,N,Y,N,Y,N,N,Y
7105,1400.0,-3620.0,-1687.0,29.0,23325.0,1.0,18.0,N,N,N,Y,N,Y,N
7106,100000.0,115402.0,157402.0,52.0,46998.0,2.0,10.0,N,Y,N,Y,Y,Y,Y
7107,20000.0,21000.0,43500.0,45.0,34986.0,1.0,14.0,Y,N,N,Y,N,Y,Y
7108,58143.0,139629.0,264629.0,54.0,102435.0,2.0,12.0,N,Y,N,Y,Y,Y,Y
7109,3009.0,2309.0,5659.0,26.0,15228.0,2.0,12.0,N,N,N,Y,Y,N,N
7110,2500.0,2500.0,4300.0,34.0,40545.0,3.0,17.0,Y,Y,Y,Y,N,N,Y
7111,2850.0,-7150.0,27256.0,59.0,46722.0,5.0,12.0,N,Y,N,Y,N,N,Y
7112,10175.0,16775.0,176775.0,36.0,34140.0,3.0,16.0,N,Y,Y,Y,Y,Y,Y
7113,10004.0,10004.0,10004.0,57.0,23400.0,1.0,16.0,Y,N,N,Y,N,N,N
7114,7676.0,7676.0,59676.0,39.0,29577.0,5.0,12.0,N,Y,N,Y,N,N,Y
7115,36599.0,42399.0,99599.0,31.0,75861.0,3.0,13.0,N,Y,Y,Y,Y,Y,Y
7116,2949.0,71427.0,105927.0,39.0,66165.0,4.0,12.0,N,Y,N,Y,Y,N,Y
7117,1000.0,10250.0,10250.0,30.0,22320.0,4.0,6.0,N,Y,N,Y,Y,N,N
7118,9000.0,9000.0,33203.0,50.0,35754.0,2.0,12.0,Y,N,N,Y,N,N,Y
7119,0.0,-2200.0,72800.0,37.0,28443.0,4.0,12.0,N,Y,N,Y,N,N,Y
7120,1595.0,3670.0,6245.0,35.0,18882.0,1.0,18.0,Y,N,N,Y,N,Y,N
7121,52000.0,110800.0,131800.0,37.0,71001.0,5.0,16.0,Y,Y,Y,Y,Y,N,Y
7122,2398.0,22398.0,82398.0,57.0,46236.0,3.0,10.0,N,Y,N,Y,N,Y,Y
7123,21999.0,31199.0,75199.0,36.0,95823.0,3.0,18.0,N,Y,Y,Y,Y,Y,Y
7124,1376.0,-4624.0,24476.0,53.0,52110.0,3.0,12.0,Y,Y,Y,Y,N,N,Y
7125,300.0,-3700.0,-3200.0,34.0,26526.0,1.0,12.0,Y,N,N,Y,N,N,N
7126,7898.0,7598.0,43798.0,37.0,42000.0,2.0,14.0,Y,Y,Y,Y,N,N,Y
7127,250.0,-4750.0,2250.0,52.0,45246.0,3.0,12.0,N,Y,Y,Y,N,Y,N
7128,1100.0,-13900.0,-13400.0,60.0,39684.0,1.0,14.0,Y,N,N,Y,Y,N,N
7129,17964.0,25364.0,169364.0,38.0,60882.0,4.0,12.0,N,Y,N,Y,Y,Y,Y
7130,2400.0,-4200.0,67300.0,30.0,40974.0,5.0,15.0,N,Y,Y,Y,Y,N,Y
7131,26258.0,24558.0,24558.0,36.0,16794.0,2.0,12.0,N,Y,N,Y,Y,N,N
7132,24000.0,128000.0,188000.0,45.0,79485.0,4.0,13.0,Y,Y,Y,Y,Y,Y,Y
7133,17500.0,-500.0,126495.0,53.0,47658.0,3.0,12.0,Y,Y,Y,Y,N,N,Y
7134,15000.0,15000.0,15000.0,34.0,50262.0,4.0,1.0,N,Y,Y,Y,N,N,Y
7135,7000.0,10000.0,10000.0,40.0,84360.0,4.0,16.0,Y,Y,Y,Y,Y,N,N
7136,200.0,50.0,550.0,46.0,21576.0,1.0,17.0,Y,N,N,Y,N,N,N
7137,1000.0,1000.0,18500.0,58.0,29472.0,2.0,12.0,N,Y,N,Y,N,N,Y
7138,655.0,-9345.0,6155.0,44.0,48339.0,6.0,12.0,Y,Y,Y,Y,N,N,Y
7139,500.0,27500.0,135850.0,54.0,36375.0,1.0,15.0,Y,N,N,Y,Y,N,Y
7140,0.0,0.0,0.0,25.0,28050.0,3.0,12.0,N,Y,N,Y,N,N,N
7141,0.0,43000.0,45850.0,49.0,10200.0,2.0,13.0,Y,N,N,Y,Y,N,N
7142,3199.0,14699.0,35688.0,26.0,28950.0,3.0,12.0,N,Y,N,Y,Y,N,Y
7143,0.0,0.0,55242.0,50.0,17280.0,4.0,10.0,Y,N,N,Y,N,N,Y
7144,2600.0,-2400.0,66700.0,34.0,66396.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7145,136.0,-2364.0,46911.0,53.0,16200.0,2.0,15.0,Y,N,N,Y,N,N,Y
7146,5000.0,21100.0,30050.0,32.0,58710.0,1.0,13.0,Y,N,N,Y,Y,N,Y
7147,24500.0,24335.0,76335.0,44.0,33852.0,5.0,10.0,Y,Y,Y,Y,N,N,Y
7148,16496.0,39296.0,140296.0,30.0,70962.0,3.0,14.0,N,Y,N,Y,Y,Y,Y
7149,11552.0,-33848.0,29652.0,38.0,41400.0,5.0,12.0,N,Y,N,Y,Y,N,Y
7150,949.0,-151.0,20699.0,59.0,37950.0,3.0,10.0,Y,N,N,Y,N,N,Y
7151,125872.0,260872.0,370872.0,48.0,73086.0,3.0,14.0,N,Y,Y,Y,Y,Y,Y
7152,600.0,300.0,27303.0,41.0,23043.0,4.0,12.0,N,N,N,Y,Y,N,Y
7153,6049.0,-17351.0,21248.0,42.0,56883.0,4.0,14.0,N,Y,Y,Y,N,N,Y
7154,1305.0,3405.0,35905.0,56.0,24243.0,3.0,13.0,Y,Y,N,Y,Y,N,Y
7155,7600.0,6600.0,13600.0,43.0,55473.0,3.0,13.0,N,Y,Y,Y,Y,Y,Y
7156,3665.0,18825.0,21325.0,29.0,50367.0,5.0,12.0,Y,Y,Y,Y,Y,Y,Y
7157,550.0,-3800.0,39350.0,42.0,50460.0,1.0,15.0,Y,N,N,Y,N,N,Y
7158,12050.0,15550.0,42550.0,48.0,42825.0,3.0,12.0,N,Y,Y,Y,Y,N,Y
7159,13000.0,81500.0,133125.0,45.0,63411.0,3.0,12.0,N,Y,Y,Y,Y,Y,Y
7160,1050.0,10316.0,59316.0,35.0,32265.0,5.0,17.0,Y,Y,Y,Y,Y,N,Y
7161,1300.0,940.0,940.0,39.0,37662.0,4.0,12.0,N,Y,Y,Y,Y,N,N
7162,300.0,-2700.0,57300.0,53.0,31470.0,7.0,12.0,Y,Y,N,Y,Y,N,Y
7163,7249.0,3761.0,11536.0,51.0,17496.0,3.0,12.0,Y,N,N,Y,Y,N,Y
7164,52.0,-8948.0,8052.0,54.0,52521.0,4.0,16.0,N,Y,Y,Y,N,N,N
7165,1200.0,2950.0,27079.0,60.0,23325.0,4.0,8.0,N,Y,N,Y,Y,N,Y
7166,16275.0,12625.0,87625.0,27.0,65847.0,2.0,16.0,N,Y,Y,Y,Y,N,Y
7167,0.0,-504.0,4921.0,38.0,28056.0,1.0,12.0,N,N,N,Y,Y,N,N
7168,100.0,-400.0,-400.0,53.0,31386.0,3.0,12.0,N,N,N,Y,N,N,N
7169,1000.0,-1420.0,6041.0,55.0,25761.0,1.0,15.0,Y,N,N,Y,Y,N,N
7170,77100.0,76840.0,152440.0,38.0,100452.0,2.0,18.0,Y,Y,Y,Y,Y,N,Y
7171,1249.0,68449.0,174124.0,41.0,54075.0,1.0,18.0,N,N,N,Y,Y,N,Y
7172,17000.0,16700.0,29879.0,31.0,28047.0,1.0,12.0,Y,N,N,Y,N,N,N
7173,635.0,-2765.0,6235.0,48.0,30846.0,1.0,15.0,Y,N,N,Y,Y,N,Y
7174,2800.0,30960.0,86202.0,35.0,30090.0,3.0,14.0,Y,N,N,Y,Y,N,Y
7175,21599.0,22599.0,30944.0,29.0,26064.0,1.0,14.0,N,N,N,Y,Y,N,N
7176,3000.0,3570.0,98570.0,53.0,27300.0,2.0,10.0,N,Y,N,Y,Y,N,Y
7177,35400.0,41500.0,97000.0,44.0,80904.0,4.0,13.0,Y,Y,Y,Y,Y,Y,Y
7178,0.0,-2000.0,43000.0,46.0,20400.0,3.0,12.0,Y,Y,N,Y,N,N,Y
7179,3000.0,-2180.0,1520.0,26.0,27423.0,4.0,12.0,N,Y,N,Y,Y,N,Y
7180,27779.0,43779.0,202279.0,51.0,79665.0,2.0,18.0,N,Y,N,Y,Y,N,Y
7181,100.0,19444.0,297444.0,62.0,64662.0,2.0,13.0,Y,Y,Y,Y,Y,Y,Y
7182,30000.0,52475.0,108475.0,51.0,31650.0,1.0,17.0,N,N,N,Y,Y,Y,Y
7183,4000.0,-2700.0,38700.0,31.0,97914.0,3.0,17.0,N,Y,Y,Y,Y,N,Y
7184,6000.0,9700.0,27000.0,31.0,45093.0,1.0,18.0,N,N,N,Y,Y,Y,Y
7185,20.0,4020.0,1531.0,46.0,28491.0,3.0,10.0,N,N,N,Y,Y,N,Y
7186,38600.0,40970.0,54670.0,42.0,62889.0,4.0,15.0,Y,Y,Y,Y,Y,N,Y
7187,310.0,-7690.0,-7390.0,27.0,14760.0,1.0,15.0,Y,N,N,Y,Y,N,N
7188,0.0,1000.0,55943.0,41.0,27540.0,6.0,12.0,N,Y,Y,Y,Y,N,Y
7189,2500.0,1470.0,39620.0,28.0,42579.0,4.0,14.0,N,Y,Y,Y,Y,N,Y
7190,6000.0,41828.0,53828.0,41.0,48612.0,4.0,14.0,N,Y,N,Y,Y,N,Y
7191,1000.0,2700.0,2700.0,27.0,22950.0,2.0,13.0,Y,N,N,Y,Y,N,N
7192,313.0,-1337.0,40663.0,45.0,38187.0,4.0,12.0,N,Y,Y,Y,N,N,Y
7193,25.0,-75.0,-75.0,46.0,13125.0,8.0,4.0,Y,Y,N,Y,Y,N,N
7194,1782.0,2182.0,2682.0,30.0,20964.0,4.0,12.0,Y,N,N,Y,Y,N,N
7195,7200.0,6800.0,14800.0,45.0,43680.0,1.0,14.0,Y,N,N,Y,N,N,N
7196,56951.0,120318.0,280318.0,40.0,49800.0,1.0,12.0,Y,N,N,Y,Y,N,Y
7197,3700.0,2700.0,2700.0,39.0,45564.0,4.0,11.0,N,Y,Y,Y,N,N,Y
7198,4525.0,4025.0,71025.0,41.0,41550.0,5.0,16.0,N,Y,N,Y,Y,N,Y
7199,1225.0,-6545.0,-6545.0,26.0,45651.0,3.0,12.0,Y,Y,Y,Y,N,N,N
7200,3600.0,-6400.0,-2550.0,43.0,45069.0,1.0,17.0,Y,N,N,Y,N,N,Y
7201,31255.0,42939.0,190939.0,47.0,72600.0,2.0,15.0,Y,Y,Y,Y,Y,Y,Y
7202,3036.0,21671.0,21671.0,34.0,35412.0,2.0,16.0,N,Y,N,Y,Y,Y,N
7203,23750.0,73750.0,123475.0,63.0,18330.0,1.0,12.0,Y,N,N,Y,Y,N,Y
7204,6828.0,88028.0,163028.0,53.0,36399.0,4.0,12.0,N,Y,N,Y,Y,Y,Y
7205,80020.0,75298.0,246048.0,41.0,61428.0,3.0,12.0,N,N,N,Y,Y,N,Y
7206,6000.0,64600.0,328625.0,49.0,54315.0,2.0,18.0,Y,N,N,Y,Y,Y,Y
7207,0.0,0.0,0.0,47.0,10125.0,1.0,12.0,Y,N,N,Y,N,N,N
7208,1300.0,1900.0,105168.0,30.0,14928.0,4.0,10.0,N,Y,Y,Y,Y,N,Y
7209,100.0,-11641.0,12559.0,33.0,33849.0,5.0,12.0,N,Y,N,Y,Y,N,Y
7210,10500.0,14970.0,108245.0,59.0,67104.0,4.0,18.0,N,Y,Y,Y,N,Y,Y
7211,7673.0,7273.0,84138.0,53.0,41976.0,2.0,12.0,N,Y,Y,Y,N,N,Y
7212,7699.0,6899.0,7399.0,56.0,34350.0,1.0,18.0,Y,N,N,Y,N,N,N
7213,1424.0,-1736.0,52765.0,35.0,23295.0,1.0,16.0,N,N,N,Y,Y,N,Y
7214,469.0,-531.0,-531.0,54.0,33573.0,2.0,13.0,Y,Y,Y,Y,N,N,N
7215,9000.0,13500.0,35862.0,31.0,30576.0,1.0,18.0,Y,N,N,Y,Y,N,N
7216,2907.0,2362.0,42862.0,34.0,37620.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7217,4000.0,4000.0,104000.0,30.0,28659.0,3.0,17.0,Y,Y,Y,Y,N,N,N
7218,304000.0,351300.0,573300.0,51.0,77850.0,5.0,12.0,N,Y,N,Y,Y,Y,Y
7219,15204.0,14204.0,88204.0,56.0,44220.0,3.0,13.0,N,Y,N,Y,N,N,Y
7220,0.0,8400.0,8400.0,39.0,39168.0,1.0,12.0,Y,N,N,Y,Y,N,N
7221,1500.0,1283.0,6058.0,34.0,20445.0,1.0,12.0,N,N,N,Y,Y,N,N
7222,2100.0,100.0,41600.0,53.0,12588.0,2.0,10.0,Y,N,N,Y,N,N,Y
7223,1600.0,16600.0,106600.0,29.0,51051.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7224,500.0,16400.0,16400.0,39.0,22338.0,4.0,15.0,N,Y,N,Y,Y,N,N
7225,2614.0,15614.0,17413.0,32.0,54183.0,2.0,16.0,Y,Y,Y,Y,Y,N,N
7226,200.0,-128.0,1997.0,27.0,12180.0,4.0,14.0,Y,N,N,Y,Y,N,N
7227,20000.0,26800.0,185800.0,39.0,47025.0,5.0,12.0,Y,Y,Y,Y,N,Y,Y
7228,1120.0,21220.0,56020.0,36.0,45855.0,5.0,12.0,Y,Y,Y,Y,Y,N,Y
7229,2498.0,70498.0,140498.0,42.0,63333.0,4.0,18.0,Y,Y,Y,Y,Y,Y,Y
7230,500.0,-2606.0,-1606.0,47.0,36222.0,5.0,12.0,N,Y,Y,Y,Y,N,Y
7231,29896.0,77396.0,152396.0,32.0,98607.0,1.0,17.0,N,N,N,Y,Y,N,Y
7232,540.0,640.0,1640.0,27.0,19143.0,2.0,12.0,N,N,N,Y,Y,N,N
7233,0.0,0.0,30000.0,58.0,9744.0,3.0,4.0,Y,Y,N,Y,N,N,Y
7234,2000.0,3220.0,123899.0,51.0,43824.0,3.0,15.0,N,N,N,Y,Y,N,Y
7235,17000.0,30000.0,45000.0,34.0,146250.0,3.0,18.0,Y,Y,Y,Y,Y,Y,Y
7236,499.0,3399.0,9124.0,30.0,26430.0,1.0,16.0,Y,N,N,Y,Y,N,N
7237,7999.0,32699.0,32699.0,51.0,43404.0,3.0,13.0,N,Y,Y,Y,Y,N,N
7238,50000.0,74800.0,164450.0,41.0,90261.0,4.0,12.0,N,Y,N,Y,Y,Y,Y
7239,6000.0,4500.0,27000.0,34.0,67800.0,4.0,16.0,N,Y,N,Y,Y,N,Y
7240,6.0,2006.0,37506.0,59.0,8454.0,2.0,10.0,N,N,N,Y,Y,N,Y
7241,59000.0,59500.0,237000.0,62.0,31338.0,1.0,18.0,Y,N,N,Y,Y,N,Y
7242,5204.0,45584.0,91502.0,40.0,50646.0,2.0,17.0,Y,N,N,Y,Y,Y,Y
7243,20285.0,64785.0,214785.0,50.0,58572.0,3.0,12.0,Y,Y,Y,Y,Y,N,Y
7244,750.0,50.0,6050.0,29.0,25155.0,3.0,14.0,N,Y,N,Y,N,N,N
7245,4000.0,25100.0,65100.0,52.0,52050.0,2.0,12.0,N,Y,Y,Y,Y,N,Y
7246,2100.0,1100.0,38153.0,59.0,40200.0,1.0,18.0,N,N,N,Y,N,N,Y
7247,16000.0,32000.0,128179.0,29.0,56844.0,1.0,1.0,Y,N,N,Y,Y,Y,Y
7248,11449.0,18853.0,78853.0,50.0,44172.0,5.0,15.0,Y,Y,Y,Y,Y,Y,Y
7249,37700.0,40400.0,47143.0,26.0,23235.0,1.0,18.0,Y,N,N,Y,Y,N,N
7250,1600.0,-13700.0,-13700.0,28.0,21216.0,4.0,12.0,N,Y,N,Y,N,N,N
7251,16949.0,17099.0,17224.0,39.0,59616.0,1.0,18.0,N,N,N,Y,Y,Y,N
7252,6100.0,14600.0,55500.0,55.0,60267.0,3.0,12.0,Y,Y,Y,Y,Y,N,Y
7253,35750.0,115750.0,313750.0,36.0,108276.0,4.0,16.0,N,Y,N,Y,Y,N,Y
7254,500.0,-200.0,9800.0,32.0,42024.0,5.0,16.0,Y,Y,Y,Y,Y,N,N
7255,31000.0,138000.0,300000.0,56.0,100365.0,2.0,18.0,Y,Y,Y,Y,Y,Y,Y
7256,100.0,-3400.0,17600.0,31.0,19302.0,1.0,17.0,Y,N,N,Y,N,N,Y
7257,108000.0,163300.0,461675.0,53.0,9294.0,1.0,16.0,Y,N,N,Y,Y,Y,Y
7258,131300.0,206500.0,337000.0,49.0,77244.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7259,50.0,1050.0,27850.0,42.0,17244.0,3.0,10.0,N,Y,N,Y,Y,N,Y
7260,1349.0,-3651.0,-301.0,40.0,27915.0,1.0,16.0,N,N,N,Y,N,N,N
7261,399.0,2473.0,2473.0,28.0,14118.0,3.0,12.0,N,N,N,Y,Y,N,N
7262,9999.0,10329.0,210329.0,64.0,37242.0,2.0,14.0,N,Y,N,Y,Y,N,Y
7263,1200.0,1200.0,1200.0,38.0,44409.0,4.0,15.0,N,Y,N,Y,N,N,Y
7264,18000.0,22350.0,99850.0,41.0,32610.0,2.0,15.0,Y,N,N,Y,N,Y,Y
7265,0.0,-1600.0,45125.0,27.0,54444.0,1.0,17.0,N,N,N,Y,N,N,Y
7266,1099.0,1099.0,10099.0,34.0,24300.0,4.0,1.0,Y,Y,Y,Y,N,N,N
7267,12000.0,13900.0,53900.0,28.0,60090.0,4.0,12.0,N,Y,N,Y,Y,N,Y
7268,450.0,-6450.0,-5600.0,29.0,37812.0,4.0,18.0,Y,Y,Y,Y,N,N,Y
7269,1000.0,18700.0,24700.0,41.0,75321.0,1.0,18.0,Y,N,N,Y,Y,N,N
7270,13371.0,53421.0,76408.0,36.0,42834.0,4.0,12.0,N,Y,N,Y,Y,N,Y
7271,92748.0,59348.0,90348.0,43.0,63813.0,2.0,15.0,N,Y,Y,Y,Y,Y,Y
7272,7110.0,12818.0,155918.0,36.0,43437.0,3.0,16.0,Y,Y,Y,Y,Y,Y,Y
7273,1150.0,6150.0,32150.0,39.0,10140.0,1.0,12.0,N,N,N,Y,Y,Y,Y
7274,194000.0,241442.0,406442.0,46.0,48000.0,4.0,12.0,Y,Y,Y,Y,Y,Y,Y
7275,0.0,8000.0,33350.0,44.0,17880.0,1.0,11.0,N,N,N,Y,Y,N,Y
7276,200.0,-6500.0,-1725.0,31.0,32580.0,3.0,12.0,Y,N,N,Y,N,N,N
7277,1500.0,500.0,62379.0,26.0,34275.0,1.0,15.0,N,N,N,Y,Y,N,Y
7278,4160.0,4160.0,73910.0,42.0,18375.0,7.0,12.0,Y,Y,Y,Y,N,N,Y
7279,0.0,-1600.0,13400.0,45.0,46812.0,4.0,18.0,N,Y,Y,Y,N,N,N
7280,9798.0,12398.0,62398.0,32.0,45933.0,2.0,16.0,N,Y,Y,Y,Y,N,Y
7281,3199.0,3199.0,187199.0,53.0,39666.0,2.0,14.0,Y,Y,N,Y,N,N,Y
7282,520.0,2248.0,2248.0,38.0,45729.0,3.0,13.0,Y,Y,Y,Y,Y,N,N
7283,18012.0,25012.0,33187.0,48.0,39246.0,2.0,17.0,Y,N,N,Y,Y,Y,N
7284,500.0,-16500.0,-13834.0,36.0,23820.0,4.0,16.0,N,N,N,Y,N,N,Y
7285,2600.0,20733.0,32213.0,42.0,44520.0,3.0,12.0,N,Y,Y,Y,N,Y,Y
7286,6500.0,46500.0,77500.0,39.0,68949.0,5.0,13.0,N,Y,N,Y,Y,Y,Y
7287,2400.0,-26600.0,-14900.0,41.0,51300.0,3.0,11.0,N,N,N,Y,N,N,Y
7288,2900.0,71438.0,201438.0,57.0,100026.0,4.0,12.0,N,Y,N,Y,Y,Y,Y
7289,900.0,19850.0,78850.0,25.0,37953.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
7290,2393.0,7983.0,170108.0,64.0,38991.0,2.0,17.0,Y,N,N,Y,Y,N,Y
7291,35000.0,34475.0,60375.0,34.0,61350.0,3.0,16.0,N,Y,N,Y,N,N,Y
7292,1100.0,4300.0,33725.0,45.0,20010.0,4.0,13.0,Y,N,N,Y,N,Y,Y
7293,6000.0,4116.0,11678.0,31.0,57918.0,3.0,16.0,N,Y,Y,Y,Y,N,Y
7294,6226.0,1226.0,46476.0,64.0,34035.0,3.0,12.0,Y,Y,Y,Y,N,N,Y
7295,500.0,10440.0,182440.0,51.0,46980.0,3.0,12.0,Y,Y,Y,Y,Y,Y,Y
7296,1100.0,100.0,10100.0,32.0,42231.0,4.0,12.0,Y,Y,Y,Y,N,N,N
